timestamp,pm2_5,pm10,co2,tvoc,ozone,temperature,humidity
2025-06-07T03:00:00,4.8,7.1,474.1,15.1,23.2,22.8,61.1
2025-06-07T04:00:00,11.6,27.0,469.3,21.1,37.7,24.3,59.1
2025-06-07T05:00:00,19.9,29.1,396.0,45.1,23.5,25.2,76.0
2025-06-07T06:00:00,10.2,16.8,364.3,84.4,39.8,24.9,77.5
2025-06-07T07:00:00,18.9,32.7,393.3,87.9,26.4,26.5,55.0
2025-06-07T08:00:00,23.0,39.6,556.9,69.8,12.6,29.2,62.3
2025-06-07T09:00:00,20.2,33.4,636.0,33.0,20.8,28.5,71.3
2025-06-07T10:00:00,18.6,33.3,450.9,10.9,32.8,32.0,63.4
2025-06-07T11:00:00,19.7,39.9,562.5,12.6,45.9,30.6,48.1
2025-06-07T12:00:00,11.5,15.9,576.2,61.0,49.3,32.4,55.4
2025-06-07T13:00:00,17.0,24.1,614.5,58.2,45.3,30.8,49.7
2025-06-07T14:00:00,3.2,9.0,428.7,20.2,30.4,35.3,48.8
2025-06-07T15:00:00,17.8,24.7,607.9,46.9,45.2,33.3,20.2
2025-06-07T16:00:00,22.2,38.0,499.1,51.0,25.5,32.5,28.4
2025-06-07T17:00:00,26.4,38.5,523.9,58.9,21.8,33.9,14.5
2025-06-07T18:00:00,19.0,22.2,534.8,54.6,22.7,27.8,27.0
2025-06-07T19:00:00,25.4,43.6,548.5,67.5,44.5,29.2,16.1
2025-06-07T20:00:00,5.0,15.9,590.7,51.2,30.0,25.0,31.2
2025-06-07T21:00:00,13.0,20.7,602.1,65.1,33.5,22.9,44.1
2025-06-07T22:00:00,13.9,22.2,495.3,18.7,13.8,25.0,43.5
2025-06-07T23:00:00,9.6,17.7,355.9,24.6,27.1,21.2,42.4
2025-06-08T00:00:00,16.1,24.9,436.9,41.2,16.5,23.2,58.6
2025-06-08T01:00:00,15.2,20.7,472.5,39.3,29.9,24.1,46.4
2025-06-08T02:00:00,21.3,39.7,372.4,65.1,15.9,23.7,67.8
2025-06-08T03:00:00,16.0,26.9,422.5,40.8,37.0,19.4,51.5
2025-06-08T04:00:00,8.2,13.1,463.3,36.8,14.2,21.1,53.8
2025-06-08T05:00:00,3.2,5.4,466.3,28.6,30.4,24.3,55.2
2025-06-08T06:00:00,6.2,12.2,355.9,103.5,18.4,22.2,58.8
2025-06-08T07:00:00,21.4,37.0,481.5,74.6,40.8,24.9,77.4
2025-06-08T08:00:00,22.0,39.2,498.2,58.9,29.6,26.1,68.3
2025-06-08T09:00:00,22.1,25.8,470.1,25.3,32.2,27.6,66.9
2025-06-08T10:00:00,4.7,11.1,481.5,64.0,50.1,29.5,56.3
2025-06-08T11:00:00,18.2,20.2,489.6,42.8,54.1,28.4,43.2
2025-06-08T12:00:00,16.9,23.3,493.4,32.2,39.9,31.6,39.6
2025-06-08T13:00:00,20.7,40.2,470.1,16.6,44.5,30.2,45.1
2025-06-08T14:00:00,12.4,31.3,651.3,21.0,41.2,35.9,33.6
2025-06-08T15:00:00,19.9,22.9,485.7,26.3,26.5,32.0,42.2
2025-06-08T16:00:00,7.7,18.7,630.1,56.3,34.7,32.9,35.9
2025-06-08T17:00:00,18.5,28.7,527.1,94.9,13.9,30.5,37.1
2025-06-08T18:00:00,21.8,23.8,589.2,35.6,30.9,29.5,14.8
2025-06-08T19:00:00,14.9,23.4,603.5,57.3,21.4,29.2,16.8
2025-06-08T20:00:00,10.0,16.8,555.2,95.8,33.1,24.2,27.0
2025-06-08T21:00:00,15.1,32.3,483.6,16.2,38.9,25.4,42.3
2025-06-08T22:00:00,1.9,3.2,588.4,25.0,11.3,22.0,46.9
2025-06-08T23:00:00,16.5,23.4,496.6,64.6,17.3,25.0,33.7
2025-06-09T00:00:00,12.2,13.5,362.4,16.0,38.7,24.1,36.4
2025-06-09T01:00:00,22.3,36.5,386.1,34.2,17.0,23.5,47.4
2025-06-09T02:00:00,7.8,6.4,480.6,60.3,36.5,21.8,68.4
2025-06-09T03:00:00,22.9,41.0,453.7,10.8,43.6,19.7,52.2
2025-06-09T04:00:00,19.8,25.8,422.4,27.8,19.0,22.1,71.5
2025-06-09T05:00:00,13.2,21.7,364.7,53.8,20.5,20.9,60.2
2025-06-09T06:00:00,10.1,11.6,413.9,28.4,39.6,21.1,76.9
2025-06-09T07:00:00,28.6,34.5,350.8,90.5,16.4,23.9,74.6
2025-06-09T08:00:00,24.6,38.4,626.8,59.1,31.8,26.1,67.4
2025-06-09T09:00:00,25.2,41.5,439.5,32.6,32.8,26.9,74.1
2025-06-09T10:00:00,21.7,33.3,470.6,16.9,39.3,29.0,43.8
2025-06-09T11:00:00,16.9,37.1,583.8,20.3,42.9,31.9,47.8
2025-06-09T12:00:00,15.5,24.4,494.0,62.6,42.3,33.2,48.9
2025-06-09T13:00:00,8.3,20.9,558.6,69.2,41.7,30.1,48.6
2025-06-09T14:00:00,22.4,37.4,634.7,44.6,42.8,32.8,25.9
2025-06-09T15:00:00,8.1,15.2,541.5,32.4,49.3,31.5,27.8
2025-06-09T16:00:00,6.3,15.0,616.2,58.9,58.1,29.8,20.9
2025-06-09T17:00:00,22.3,46.0,531.5,62.2,28.7,28.8,35.4
2025-06-09T18:00:00,21.0,30.8,558.4,52.5,19.4,28.4,38.0
2025-06-09T19:00:00,33.2,49.9,571.5,65.9,31.4,25.6,40.0
2025-06-09T20:00:00,13.8,31.1,490.1,65.0,43.3,26.8,40.2
2025-06-09T21:00:00,6.7,14.6,595.3,20.4,23.8,27.7,16.7
2025-06-09T22:00:00,17.3,27.2,520.6,58.5,34.2,22.4,26.2
2025-06-09T23:00:00,19.4,30.4,485.2,44.4,44.3,22.2,35.1
2025-06-10T00:00:00,16.4,18.1,468.8,63.2,38.6,23.5,40.9
2025-06-10T01:00:00,23.8,43.4,493.7,30.2,41.7,24.0,56.3
2025-06-10T02:00:00,15.7,26.1,475.5,20.6,17.2,23.8,48.4
2025-06-10T03:00:00,17.0,32.1,423.3,23.7,41.2,22.1,44.8
2025-06-10T04:00:00,22.6,35.2,381.9,49.9,26.3,20.0,58.9
2025-06-10T05:00:00,22.4,41.1,485.2,21.7,43.5,23.7,63.8
2025-06-10T06:00:00,13.4,24.3,492.4,65.0,33.6,24.7,55.6
2025-06-10T07:00:00,34.7,56.9,350.9,62.6,13.5,27.0,53.7
2025-06-10T08:00:00,29.1,39.7,496.8,59.2,35.0,24.7,62.8
2025-06-10T09:00:00,21.9,38.4,614.1,36.3,25.6,31.2,45.7
2025-06-10T10:00:00,4.4,11.6,605.7,38.1,37.9,30.1,49.6
2025-06-10T11:00:00,6.2,8.0,629.8,63.5,39.3,33.3,53.4
2025-06-10T12:00:00,12.0,17.3,549.0,30.7,47.4,34.4,40.0
2025-06-10T13:00:00,8.4,20.6,471.1,68.3,47.5,30.5,29.8
2025-06-10T14:00:00,10.0,13.2,474.6,61.3,20.2,30.0,49.1
2025-06-10T15:00:00,19.9,36.8,542.3,35.4,62.8,30.2,40.4
2025-06-10T16:00:00,5.5,7.6,523.1,14.6,36.6,34.0,22.2
2025-06-10T17:00:00,29.9,59.6,476.7,75.5,18.5,31.3,16.9
2025-06-10T18:00:00,15.9,20.0,531.1,52.7,27.2,31.9,21.5
2025-06-10T19:00:00,27.7,49.2,577.0,64.8,19.5,28.6,15.9
2025-06-10T20:00:00,11.6,11.6,538.1,72.4,34.1,26.1,19.7
2025-06-10T21:00:00,8.7,23.0,541.6,46.6,38.1,27.1,17.5
2025-06-10T22:00:00,20.9,37.7,589.5,69.5,42.4,24.1,20.1
2025-06-10T23:00:00,5.9,13.9,434.7,13.4,39.5,21.9,48.3
2025-06-11T00:00:00,23.9,42.4,377.9,44.3,33.2,21.8,38.5
2025-06-11T01:00:00,5.4,13.1,410.5,28.3,25.6,22.7,40.1
2025-06-11T02:00:00,6.4,6.5,433.1,12.4,32.7,21.8,48.6
2025-06-11T03:00:00,9.3,16.8,365.8,63.4,19.1,21.3,45.7
2025-06-11T04:00:00,22.5,41.6,447.0,34.0,15.6,20.1,60.0
2025-06-11T05:00:00,17.2,23.5,456.1,14.2,28.1,22.4,70.4
2025-06-11T06:00:00,23.5,31.8,499.4,46.8,24.0,21.2,58.7
2025-06-11T07:00:00,37.8,58.1,477.9,89.2,13.2,25.5,71.6
2025-06-11T08:00:00,18.7,22.9,580.0,68.4,36.3,29.9,72.5
2025-06-11T09:00:00,25.1,47.4,509.3,51.2,10.1,26.8,73.2
2025-06-11T10:00:00,10.7,11.8,482.6,11.2,52.2,30.4,42.3
2025-06-11T11:00:00,15.8,25.0,587.2,47.4,42.0,28.7,43.3
2025-06-11T12:00:00,15.5,28.9,567.8,32.2,27.6,31.1,41.1
2025-06-11T13:00:00,4.0,0.5,647.3,13.3,35.6,31.3,52.6
2025-06-11T14:00:00,15.5,26.6,539.9,65.2,34.5,32.0,24.9
2025-06-11T15:00:00,20.9,34.7,498.0,19.2,41.2,32.1,40.5
2025-06-11T16:00:00,17.0,31.3,536.8,60.6,33.9,32.1,33.3
2025-06-11T17:00:00,33.7,55.8,681.9,51.7,20.1,33.2,32.6
2025-06-11T18:00:00,17.2,31.9,469.6,75.6,33.8,32.8,14.2
2025-06-11T19:00:00,15.4,34.1,523.2,67.3,21.6,29.5,19.7
2025-06-11T20:00:00,15.3,21.9,530.6,44.7,30.0,29.0,14.7
2025-06-11T21:00:00,4.4,12.0,435.4,42.1,41.6,26.4,45.2
2025-06-11T22:00:00,6.6,6.4,468.9,13.0,42.1,22.8,42.4
2025-06-11T23:00:00,22.6,36.9,412.5,57.1,14.0,19.7,35.5
2025-06-12T00:00:00,4.3,6.6,484.7,10.3,40.2,19.2,56.2
2025-06-12T01:00:00,12.3,14.6,469.0,19.2,38.1,18.2,39.2
2025-06-12T02:00:00,21.1,34.0,384.1,18.5,35.1,18.4,45.2
2025-06-12T03:00:00,15.4,28.9,410.6,22.6,32.7,20.4,58.8
2025-06-12T04:00:00,23.0,25.7,364.8,66.6,25.6,24.0,66.6
2025-06-12T05:00:00,4.1,10.7,422.8,49.8,26.2,24.7,62.7
2025-06-12T06:00:00,19.8,33.5,486.1,41.6,30.6,23.4,60.4
2025-06-12T07:00:00,20.6,34.0,367.7,87.0,38.3,28.2,75.1
2025-06-12T08:00:00,28.7,49.6,509.5,80.0,36.9,29.5,60.4
2025-06-12T09:00:00,21.3,35.5,522.5,39.5,11.8,27.3,48.5
2025-06-12T10:00:00,22.4,39.1,440.5,21.2,55.1,28.7,64.7
2025-06-12T11:00:00,19.0,32.3,503.9,62.6,34.0,30.3,51.1
2025-06-12T12:00:00,19.4,32.3,490.0,24.3,41.7,33.7,40.3
2025-06-12T13:00:00,8.1,18.8,673.4,45.5,36.0,33.3,35.3
2025-06-12T14:00:00,23.5,38.5,568.1,59.7,41.1,33.7,49.2
2025-06-12T15:00:00,11.9,23.8,501.2,22.0,56.2,32.7,23.8
2025-06-12T16:00:00,13.3,23.4,452.4,48.6,47.4,29.9,22.2
2025-06-12T17:00:00,22.3,36.1,435.7,57.5,24.5,29.9,18.2
2025-06-12T18:00:00,21.1,26.7,456.7,46.7,14.0,27.1,20.6
2025-06-12T19:00:00,21.2,35.7,679.6,99.8,35.6,30.5,11.1
2025-06-12T20:00:00,12.9,26.2,630.2,43.9,41.6,25.2,15.6
2025-06-12T21:00:00,20.1,28.2,441.8,69.2,44.4,24.8,34.5
2025-06-12T22:00:00,4.5,3.7,588.7,38.4,28.6,22.8,30.7
2025-06-12T23:00:00,23.4,37.6,389.7,21.3,20.4,22.5,42.9
2025-06-13T00:00:00,5.8,13.7,498.2,61.3,29.4,24.2,59.2
2025-06-13T01:00:00,8.7,8.8,382.7,39.7,38.4,19.8,51.9
2025-06-13T02:00:00,14.4,30.2,350.1,69.9,36.3,18.4,44.4
2025-06-13T03:00:00,23.0,43.4,404.3,16.9,22.4,19.1,60.6
2025-06-13T04:00:00,5.9,7.1,458.3,10.1,21.6,22.6,75.5
2025-06-13T05:00:00,10.1,24.5,435.5,41.3,20.4,25.2,74.9
2025-06-13T06:00:00,18.2,34.3,368.9,92.0,25.2,21.0,63.9
2025-06-13T07:00:00,28.2,40.9,463.9,33.4,42.7,23.3,63.6
2025-06-13T08:00:00,19.4,37.6,639.6,95.8,30.5,26.1,47.9
2025-06-13T09:00:00,30.4,45.1,581.4,22.3,13.7,25.8,70.7
2025-06-13T10:00:00,11.6,13.1,479.0,65.3,32.8,28.7,49.2
2025-06-13T11:00:00,14.7,24.2,576.3,21.4,54.1,33.9,47.5
2025-06-13T12:00:00,23.6,37.4,551.8,60.2,47.5,31.3,44.1
2025-06-13T13:00:00,8.1,22.9,578.9,20.1,40.7,30.2,27.9
2025-06-13T14:00:00,15.6,30.3,473.4,65.9,62.0,34.3,25.3
2025-06-13T15:00:00,20.6,30.5,527.1,54.8,51.0,29.8,22.9
2025-06-13T16:00:00,6.2,15.9,560.1,48.8,31.6,34.8,28.1
2025-06-13T17:00:00,21.0,41.1,492.5,40.0,11.6,30.1,32.0
2025-06-13T18:00:00,26.7,37.9,667.2,95.9,17.4,29.8,25.6
2025-06-13T19:00:00,23.7,36.7,555.3,72.0,31.8,29.9,36.5
2025-06-13T20:00:00,7.7,6.9,542.6,80.3,30.5,24.0,27.7
2025-06-13T21:00:00,5.0,17.6,501.6,64.6,14.4,23.4,22.2
2025-06-13T22:00:00,15.1,25.4,560.1,52.5,27.6,21.9,35.1
2025-06-13T23:00:00,5.0,16.1,409.9,36.3,23.1,24.0,32.9
2025-06-14T00:00:00,19.6,36.4,475.9,46.8,10.9,21.4,42.9
2025-06-14T01:00:00,1.3,10.9,450.6,20.0,17.4,20.4,55.8
2025-06-14T02:00:00,19.4,25.8,353.0,37.1,14.0,23.8,59.2
2025-06-14T03:00:00,15.3,21.5,355.7,24.5,15.2,23.3,60.2
2025-06-14T04:00:00,6.6,14.8,470.5,37.3,24.7,22.2,53.9
2025-06-14T05:00:00,8.9,11.9,417.9,29.0,28.0,23.8,49.5
2025-06-14T06:00:00,17.9,35.7,390.9,81.4,24.6,25.9,72.3
2025-06-14T07:00:00,27.3,37.7,487.4,82.3,34.4,28.0,50.4
2025-06-14T08:00:00,28.3,53.8,659.7,54.0,38.3,29.3,51.5
2025-06-14T09:00:00,36.5,55.6,591.6,20.1,24.9,26.4,58.1
2025-06-14T10:00:00,11.0,13.3,585.4,26.5,50.6,29.8,52.4
2025-06-14T11:00:00,16.1,38.1,571.1,13.5,30.2,33.8,48.0
2025-06-14T12:00:00,20.7,25.6,598.7,26.9,28.1,33.4,42.5
2025-06-14T13:00:00,18.4,32.5,616.3,12.7,46.8,34.9,32.1
2025-06-14T14:00:00,16.6,34.2,492.8,29.1,55.8,30.2,30.7
2025-06-14T15:00:00,3.6,11.0,639.4,16.8,44.7,32.4,17.0
2025-06-14T16:00:00,16.3,28.8,574.8,34.0,44.9,32.1,42.1
2025-06-14T17:00:00,30.5,44.4,608.6,86.5,11.5,33.9,31.3
2025-06-14T18:00:00,28.4,44.8,511.1,54.7,18.0,28.4,11.0
2025-06-14T19:00:00,20.2,34.9,552.7,56.1,14.3,26.3,29.0
2025-06-14T20:00:00,15.0,32.3,491.7,79.5,16.9,27.9,14.3
2025-06-14T21:00:00,2.4,0.2,622.9,11.0,37.3,26.8,31.6
2025-06-14T22:00:00,16.8,35.7,520.7,37.7,10.4,25.5,44.2
2025-06-14T23:00:00,8.2,13.8,436.8,13.6,17.6,22.5,43.2
2025-06-15T00:00:00,14.9,28.4,414.6,48.5,26.2,21.5,46.8
2025-06-15T01:00:00,14.4,14.1,397.0,23.4,11.0,21.1,39.9
2025-06-15T02:00:00,3.2,2.7,394.3,26.7,33.4,21.8,47.7
2025-06-15T03:00:00,0.9,3.0,464.7,26.6,32.8,19.5,53.1
2025-06-15T04:00:00,13.6,24.5,489.0,38.0,44.1,23.6,70.5
2025-06-15T05:00:00,6.2,9.7,388.6,11.8,43.4,23.7,70.6
2025-06-15T06:00:00,4.8,4.4,419.4,54.9,13.1,22.9,52.0
2025-06-15T07:00:00,19.0,34.9,376.4,56.9,19.9,26.3,71.0
2025-06-15T08:00:00,29.0,58.1,503.6,100.1,13.5,25.9,75.1
2025-06-15T09:00:00,24.0,31.8,463.8,56.0,10.9,29.4,50.7
2025-06-15T10:00:00,17.0,19.4,515.2,23.3,43.6,32.8,45.8
2025-06-15T11:00:00,15.1,21.6,637.4,67.3,48.7,32.7,60.4
2025-06-15T12:00:00,18.6,19.8,615.7,68.8,28.7,29.7,35.2
2025-06-15T13:00:00,17.3,28.9,652.6,38.5,45.8,30.5,42.5
2025-06-15T14:00:00,16.2,27.7,554.2,18.2,33.1,35.6,21.5
2025-06-15T15:00:00,11.3,10.9,592.3,27.1,31.4,33.8,43.5
2025-06-15T16:00:00,12.2,19.3,665.8,21.6,47.0,31.6,37.6
2025-06-15T17:00:00,21.7,34.1,512.4,77.7,27.6,33.9,21.8
2025-06-15T18:00:00,27.0,41.0,479.9,74.1,36.6,30.9,39.9
2025-06-15T19:00:00,21.4,42.8,576.4,66.7,30.0,27.8,29.3
2025-06-15T20:00:00,20.9,21.9,625.6,59.3,42.7,25.1,36.4
2025-06-15T21:00:00,10.5,23.4,657.3,45.5,44.3,27.1,35.4
2025-06-15T22:00:00,13.1,20.6,573.2,53.4,25.1,24.3,26.6
2025-06-15T23:00:00,18.9,31.9,453.6,22.1,24.4,25.7,32.7
2025-06-16T00:00:00,12.5,20.1,443.7,62.5,33.1,22.8,30.6
2025-06-16T01:00:00,11.6,27.0,420.5,23.3,35.1,19.0,53.0
2025-06-16T02:00:00,17.0,27.0,451.3,50.3,23.0,21.2,65.1
2025-06-16T03:00:00,8.4,17.4,450.9,25.9,43.5,24.1,59.9
2025-06-16T04:00:00,13.4,26.7,389.6,47.4,15.3,23.7,48.8
2025-06-16T05:00:00,22.2,38.9,428.5,25.2,41.3,21.7,65.4
2025-06-16T06:00:00,23.1,43.8,472.3,51.8,39.4,21.9,54.7
2025-06-16T07:00:00,16.6,35.0,485.5,30.8,26.4,24.5,60.5
2025-06-16T08:00:00,14.6,26.8,596.6,57.7,14.5,27.2,55.2
2025-06-16T09:00:00,23.7,36.3,500.3,65.1,38.9,26.7,46.1
2025-06-16T10:00:00,13.3,24.5,573.8,35.0,36.2,29.9,69.4
2025-06-16T11:00:00,12.7,24.5,542.1,27.2,32.8,30.0,51.9
2025-06-16T12:00:00,9.0,8.0,535.3,19.3,54.7,34.0,56.4
2025-06-16T13:00:00,10.1,25.7,516.3,32.6,59.6,35.0,29.2
2025-06-16T14:00:00,12.1,10.9,486.9,50.3,42.7,31.7,30.7
2025-06-16T15:00:00,14.0,28.7,540.6,31.1,25.4,30.4,30.6
2025-06-16T16:00:00,23.4,44.3,638.8,30.9,51.5,33.9,28.6
2025-06-16T17:00:00,15.2,22.2,531.1,73.8,17.5,28.7,30.2
2025-06-16T18:00:00,25.7,43.4,576.6,90.0,21.6,28.6,25.5
2025-06-16T19:00:00,25.3,35.8,462.2,75.4,44.5,26.9,30.4
2025-06-16T20:00:00,8.8,8.8,464.6,55.6,11.0,24.1,27.3
2025-06-16T21:00:00,5.5,5.7,473.5,42.9,34.5,28.3,39.4
2025-06-16T22:00:00,13.1,24.3,540.2,49.3,42.6,21.6,28.4
2025-06-16T23:00:00,5.8,18.2,352.8,66.9,21.8,23.2,40.2
2025-06-17T00:00:00,11.2,13.3,499.0,64.1,26.4,19.9,34.6
2025-06-17T01:00:00,21.0,32.6,450.5,57.9,27.6,20.5,50.9
2025-06-17T02:00:00,20.6,28.6,447.1,45.5,23.0,19.4,48.7
2025-06-17T03:00:00,6.6,6.5,417.3,28.9,42.6,20.4,51.4
2025-06-17T04:00:00,11.1,27.7,470.6,27.8,44.2,19.4,67.5
2025-06-17T05:00:00,9.4,9.4,491.3,33.7,11.9,23.9,59.9
2025-06-17T06:00:00,21.0,35.4,461.1,93.4,36.8,25.5,66.4
2025-06-17T07:00:00,33.2,54.5,416.4,79.8,27.1,26.1,67.2
2025-06-17T08:00:00,20.1,34.9,595.7,43.6,10.6,25.1,73.5
2025-06-17T09:00:00,26.4,41.7,505.0,15.9,34.3,30.9,71.2
2025-06-17T10:00:00,12.7,17.5,412.5,63.8,54.4,32.5,65.8
2025-06-17T11:00:00,7.2,15.0,588.0,55.3,34.0,29.2,46.7
2025-06-17T12:00:00,22.7,26.3,611.2,39.3,48.5,29.4,58.7
2025-06-17T13:00:00,4.6,16.7,534.1,63.8,38.2,35.1,39.8
2025-06-17T14:00:00,14.6,25.5,574.0,11.7,50.0,30.5,48.7
2025-06-17T15:00:00,15.4,21.7,550.1,14.5,27.7,33.9,17.9
2025-06-17T16:00:00,19.0,24.6,560.0,34.4,48.4,31.9,13.2
2025-06-17T17:00:00,22.3,32.1,613.2,34.4,36.2,30.2,27.9
2025-06-17T18:00:00,18.3,37.2,556.9,88.6,42.5,29.5,32.0
2025-06-17T19:00:00,27.5,37.4,552.4,35.6,39.6,25.7,29.0
2025-06-17T20:00:00,21.6,42.7,586.8,103.7,41.4,25.1,25.0
2025-06-17T21:00:00,18.9,34.0,531.1,46.3,14.2,25.9,24.4
2025-06-17T22:00:00,21.7,40.7,492.9,43.0,25.1,23.2,37.7
2025-06-17T23:00:00,23.1,27.5,499.2,53.2,26.4,22.9,27.5
2025-06-18T00:00:00,15.5,24.1,489.9,56.6,16.8,21.4,46.3
2025-06-18T01:00:00,14.6,17.6,451.9,63.5,20.1,20.3,38.7
2025-06-18T02:00:00,14.0,19.5,422.0,57.8,11.8,21.8,45.3
2025-06-18T03:00:00,12.2,28.3,449.7,37.0,41.5,20.1,50.8
2025-06-18T04:00:00,14.5,25.6,374.7,15.5,11.5,20.1,60.8
2025-06-18T05:00:00,21.6,28.7,441.6,24.5,27.7,24.4,56.0
2025-06-18T06:00:00,23.6,47.3,497.3,65.0,44.2,25.0,79.9
2025-06-18T07:00:00,38.8,54.9,405.9,48.1,35.4,25.4,69.6
2025-06-18T08:00:00,18.6,29.7,598.0,97.5,28.7,27.6,49.0
2025-06-18T09:00:00,29.4,53.0,517.9,14.2,21.7,26.3,63.5
2025-06-18T10:00:00,13.6,25.4,500.9,69.9,54.2,31.5,56.0
2025-06-18T11:00:00,4.2,16.1,571.4,15.7,54.6,34.0,37.4
2025-06-18T12:00:00,23.7,38.6,560.5,42.5,49.1,33.8,42.6
2025-06-18T13:00:00,23.3,41.2,509.0,19.7,41.8,35.0,28.9
2025-06-18T14:00:00,19.9,23.1,629.5,57.9,34.8,35.1,25.1
2025-06-18T15:00:00,23.3,28.7,435.1,45.2,31.6,30.4,45.6
2025-06-18T16:00:00,11.7,27.4,544.3,31.1,21.3,34.7,26.0
2025-06-18T17:00:00,21.2,36.4,668.3,29.5,13.2,29.4,25.3
2025-06-18T18:00:00,30.4,56.7,610.8,50.3,38.3,27.7,25.3
2025-06-18T19:00:00,25.3,36.9,455.7,46.6,22.5,26.4,20.1
2025-06-18T20:00:00,7.0,8.1,552.1,58.6,35.9,27.6,21.8
2025-06-18T21:00:00,6.0,7.7,640.2,36.0,14.7,25.9,25.6
2025-06-18T22:00:00,15.6,34.1,469.4,38.5,13.9,22.6,33.4
2025-06-18T23:00:00,9.2,14.8,365.4,63.3,36.2,23.9,24.9
2025-06-19T00:00:00,17.2,27.7,388.3,62.6,25.3,22.8,53.3
2025-06-19T01:00:00,11.7,26.7,483.0,37.4,24.0,23.3,61.2
2025-06-19T02:00:00,20.9,32.7,483.2,56.8,12.9,19.7,43.5
2025-06-19T03:00:00,9.6,20.0,448.6,46.8,12.7,18.6,62.3
2025-06-19T04:00:00,12.1,22.0,369.5,21.2,23.8,22.7,66.2
2025-06-19T05:00:00,21.5,26.4,449.0,13.0,14.6,19.9,57.9
2025-06-19T06:00:00,6.9,8.0,459.6,47.2,13.9,24.9,63.9
2025-06-19T07:00:00,16.7,29.0,359.2,82.3,30.1,23.8,76.5
2025-06-19T08:00:00,21.9,45.0,498.5,105.0,42.7,26.6,61.7
2025-06-19T09:00:00,33.2,43.6,540.7,16.4,43.5,29.0,57.2
2025-06-19T10:00:00,22.6,32.2,535.4,13.3,26.0,30.5,57.8
2025-06-19T11:00:00,18.1,24.1,410.7,54.0,34.7,31.1,64.8
2025-06-19T12:00:00,13.0,25.1,632.0,28.2,48.5,31.4,38.4
2025-06-19T13:00:00,13.5,17.7,642.3,51.6,47.9,33.3,26.0
2025-06-19T14:00:00,10.8,20.7,459.8,43.8,36.2,30.0,30.6
2025-06-19T15:00:00,22.4,37.8,614.7,51.5,47.2,29.8,20.1
2025-06-19T16:00:00,17.8,25.3,531.2,16.1,22.4,34.3,21.5
2025-06-19T17:00:00,34.2,46.7,520.9,39.1,29.3,28.5,19.3
2025-06-19T18:00:00,29.6,51.9,648.5,47.6,34.1,28.8,31.2
2025-06-19T19:00:00,27.1,42.7,523.8,51.3,41.9,30.5,28.0
2025-06-19T20:00:00,21.9,35.8,527.6,90.0,19.6,29.3,12.9
2025-06-19T21:00:00,6.7,12.9,420.4,12.7,36.5,27.0,18.7
2025-06-19T22:00:00,13.8,16.1,525.0,21.1,16.6,23.2,34.3
2025-06-19T23:00:00,7.9,10.0,407.8,20.1,26.1,23.6,47.2
2025-06-20T00:00:00,20.1,29.2,407.6,60.4,43.9,21.7,32.1
2025-06-20T01:00:00,11.1,22.4,479.9,67.8,11.4,20.5,63.0
2025-06-20T02:00:00,22.5,35.8,490.9,50.6,28.5,20.9,57.9
2025-06-20T03:00:00,8.5,7.2,454.2,43.2,26.7,21.8,66.7
2025-06-20T04:00:00,8.1,5.1,411.3,18.5,16.1,23.8,62.8
2025-06-20T05:00:00,12.7,24.8,498.7,11.0,41.0,22.0,75.3
2025-06-20T06:00:00,21.9,37.0,499.9,58.7,40.3,24.6,63.4
2025-06-20T07:00:00,33.7,48.7,411.2,56.8,23.9,24.4,67.5
2025-06-20T08:00:00,26.6,42.1,539.5,65.5,44.1,25.9,59.9
2025-06-20T09:00:00,23.3,35.2,648.6,51.7,19.0,30.3,63.3
2025-06-20T10:00:00,14.8,21.4,578.4,14.5,27.5,30.5,45.0
2025-06-20T11:00:00,20.4,31.3,515.4,44.1,49.2,34.1,63.3
2025-06-20T12:00:00,21.7,28.2,568.1,64.7,56.9,34.2,31.5
2025-06-20T13:00:00,23.9,42.0,668.8,59.4,36.5,33.3,43.1
2025-06-20T14:00:00,17.9,23.2,569.0,42.0,25.5,33.8,33.6
2025-06-20T15:00:00,18.3,20.2,449.0,44.4,22.0,34.1,25.9
2025-06-20T16:00:00,16.5,32.1,600.0,36.9,52.6,33.8,15.4
2025-06-20T17:00:00,25.7,30.6,513.6,101.5,16.3,30.2,17.0
2025-06-20T18:00:00,24.1,42.8,577.8,94.1,31.7,27.1,17.6
2025-06-20T19:00:00,27.4,51.4,496.6,63.7,16.4,27.5,32.0
2025-06-20T20:00:00,20.7,35.3,567.3,83.6,18.0,28.1,26.6
2025-06-20T21:00:00,14.1,22.4,579.6,33.5,17.7,24.6,26.7
2025-06-20T22:00:00,15.3,18.7,551.2,19.6,32.4,22.7,45.5
2025-06-20T23:00:00,23.1,37.1,483.8,25.1,37.8,20.8,30.3
2025-06-21T00:00:00,17.2,30.0,462.9,51.3,31.8,23.8,46.4
2025-06-21T01:00:00,16.4,26.1,429.3,34.2,22.7,18.6,47.6
2025-06-21T02:00:00,18.6,37.8,449.7,38.5,12.3,23.0,66.0
2025-06-21T03:00:00,11.0,26.8,455.6,15.6,40.4,19.7,67.0
2025-06-21T04:00:00,15.6,23.7,417.9,11.1,18.8,21.7,49.9
2025-06-21T05:00:00,17.9,22.4,485.6,66.0,26.8,25.6,52.9
2025-06-21T06:00:00,12.7,30.2,480.8,66.2,31.1,23.5,58.8
